     0.000     0.000     0.000     0.000     0.021     0.979     2.000
     0.000     0.000     0.000     0.000     0.021     0.979     2.000
     0.000     0.000     0.000     0.000     0.021     0.979     2.000
     0.000     0.000     0.000     0.000     0.021     0.979     2.000
     0.000     0.000     0.000     0.000     0.021     0.979     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     0.000     1.000     0.055     0.945     2.000
     0.000     0.000     1.000     0.000     0.134     0.866     2.000
     0.000     0.000     1.000     0.000     0.134     0.866     2.000
     0.000     0.000     1.000     0.000     0.134     0.866     2.000
     0.000     0.000     1.000     0.000     0.134     0.866     2.000
     0.000     0.000     1.000     0.000     0.134     0.866     2.000
     0.000     0.000     1.000     0.000     0.134     0.866     2.000
     0.000     0.000     1.000     0.000     0.134     0.866     2.000
     0.000     0.000     1.000     1.000     0.296     0.704     2.000
     0.000     0.000     1.000     1.000     0.296     0.704     2.000
     0.000     0.000     1.000     1.000     0.296     0.704     2.000
     0.000     0.000     1.000     1.000     0.296     0.704     2.000
     0.000     0.000     1.000     1.000     0.296     0.704     2.000
     0.000     1.000     0.000     0.000     0.507     0.493     1.000
     0.000     1.000     0.000     0.000     0.507     0.493     1.000
     0.000     1.000     0.000     0.000     0.507     0.493     1.000
     0.000     1.000     0.000     0.000     0.507     0.493     1.000
     0.000     1.000     0.000     0.000     0.507     0.493     1.000
     0.000     1.000     0.000     0.000     0.507     0.493     1.000
     0.000     1.000     0.000     0.000     0.507     0.493     1.000
     0.000     1.000     0.000     0.000     0.507     0.493     1.000
     0.000     1.000     0.000     0.000     0.507     0.493     1.000
     0.000     1.000     0.000     0.000     0.507     0.493     1.000
     0.000     1.000     0.000     0.000     0.507     0.493     1.000
     0.000     1.000     0.000     0.000     0.507     0.493     1.000
     0.000     1.000     0.000     0.000     0.507     0.493     1.000
     0.000     1.000     0.000     1.000     0.736     0.264     1.000
     0.000     1.000     0.000     1.000     0.736     0.264     1.000
     0.000     1.000     0.000     1.000     0.736     0.264     1.000
     0.000     1.000     0.000     1.000     0.736     0.264     1.000
     0.000     1.000     1.000     0.000     0.880     0.120     1.000
     0.000     1.000     1.000     1.000     0.952     0.048     1.000
     0.000     1.000     1.000     1.000     0.952     0.048     1.000
     1.000     0.000     0.000     0.000     0.636     0.364     1.000
     1.000     0.000     0.000     0.000     0.636     0.364     1.000
     1.000     0.000     0.000     0.000     0.636     0.364     1.000
     1.000     0.000     0.000     0.000     0.636     0.364     1.000
     1.000     0.000     0.000     0.000     0.636     0.364     1.000
     1.000     0.000     0.000     0.000     0.636     0.364     1.000
     1.000     0.000     0.000     0.000     0.636     0.364     1.000
     1.000     0.000     0.000     0.000     0.636     0.364     1.000
     1.000     0.000     0.000     0.000     0.636     0.364     1.000
     1.000     0.000     0.000     0.000     0.636     0.364     1.000
     1.000     0.000     0.000     1.000     0.826     0.174     1.000
     1.000     0.000     0.000     1.000     0.826     0.174     1.000
     1.000     0.000     0.000     1.000     0.826     0.174     1.000
     1.000     0.000     1.000     0.000     0.926     0.074     1.000
     1.000     0.000     1.000     1.000     0.971     0.029     1.000
     1.000     0.000     1.000     1.000     0.971     0.029     1.000
     1.000     1.000     0.000     0.000     0.988     0.012     1.000
     1.000     1.000     0.000     0.000     0.988     0.012     1.000
     1.000     1.000     0.000     0.000     0.988     0.012     1.000
     1.000     1.000     0.000     0.000     0.988     0.012     1.000
     1.000     1.000     0.000     0.000     0.988     0.012     1.000
     1.000     1.000     0.000     0.000     0.988     0.012     1.000
     1.000     1.000     0.000     0.000     0.988     0.012     1.000
     1.000     1.000     0.000     0.000     0.988     0.012     1.000
     1.000     1.000     0.000     0.000     0.988     0.012     1.000
     1.000     1.000     0.000     0.000     0.988     0.012     1.000
     1.000     1.000     0.000     0.000     0.988     0.012     1.000
     1.000     1.000     0.000     1.000     0.996     0.004     1.000
     1.000     1.000     0.000     1.000     0.996     0.004     1.000
     1.000     1.000     0.000     1.000     0.996     0.004     1.000
     1.000     1.000     0.000     1.000     0.996     0.004     1.000
     1.000     1.000     1.000     0.000     0.998     0.002     1.000
     1.000     1.000     1.000     1.000     0.999     0.001     1.000
     1.000     1.000     1.000     1.000     0.999     0.001     1.000
